,lat,lon,CountryID,time,pop_count,ISOCODE
241,-90.0,122.5,0.0,2015,nan,nan
242,-90.0,123.75,0.0,2015,nan,nan
243,-90.0,125.0,0.0,2015,nan,nan
244,-90.0,126.25,0.0,2015,nan,nan
245,-90.0,127.5,0.0,2015,nan,nan
246,-90.0,128.75,0.0,2015,nan,nan
247,-90.0,130.0,0.0,2015,nan,nan
248,-90.0,131.25,0.0,2015,nan,nan
249,-90.0,132.5,0.0,2015,nan,nan
250,-90.0,133.75,0.0,2015,nan,nan
251,-90.0,135.0,0.0,2015,nan,nan
252,-90.0,136.25,0.0,2015,nan,nan
253,-90.0,137.5,0.0,2015,nan,nan
254,-90.0,138.75,0.0,2015,nan,nan
255,-90.0,140.0,0.0,2015,nan,nan
256,-90.0,141.25,0.0,2015,nan,nan
257,-90.0,142.5,0.0,2015,nan,nan
258,-90.0,143.75,0.0,2015,nan,nan
259,-90.0,145.0,0.0,2015,nan,nan
260,-90.0,146.25,0.0,2015,nan,nan
261,-90.0,147.5,0.0,2015,nan,nan
262,-90.0,148.75,0.0,2015,nan,nan
263,-90.0,150.0,0.0,2015,nan,nan
264,-90.0,151.25,0.0,2015,nan,nan
265,-90.0,152.5,0.0,2015,nan,nan
266,-90.0,153.75,0.0,2015,nan,nan
267,-90.0,155.0,0.0,2015,nan,nan
268,-90.0,156.25,0.0,2015,nan,nan
269,-90.0,157.5,0.0,2015,nan,nan
270,-90.0,158.75,0.0,2015,nan,nan
271,-90.0,160.0,0.0,2015,nan,nan
272,-90.0,161.25,0.0,2015,nan,nan
273,-90.0,162.5,0.0,2015,nan,nan
274,-90.0,163.75,0.0,2015,nan,nan
275,-90.0,165.0,0.0,2015,nan,nan
276,-90.0,166.25,0.0,2015,nan,nan
277,-90.0,167.5,0.0,2015,nan,nan
278,-90.0,168.75,0.0,2015,nan,nan
279,-90.0,170.0,0.0,2015,nan,nan
280,-90.0,171.25,0.0,2015,nan,nan
281,-90.0,172.5,0.0,2015,nan,nan
282,-90.0,173.75,0.0,2015,nan,nan
283,-90.0,175.0,0.0,2015,nan,nan
284,-90.0,176.25,0.0,2015,nan,nan
285,-90.0,177.5,0.0,2015,nan,nan
286,-90.0,178.75,0.0,2015,nan,nan
287,-90.0,180.0,0.0,2015,nan,nan
288,-89.05759162303664,-178.75,0.0,2015,nan,nan
289,-89.05759162303664,-177.5,0.0,2015,nan,nan
290,-89.05759162303664,-176.25,0.0,2015,nan,nan
291,-89.05759162303664,-175.0,0.0,2015,nan,nan
292,-89.05759162303664,-173.75,0.0,2015,nan,nan
293,-89.05759162303664,-172.5,0.0,2015,nan,nan
294,-89.05759162303664,-171.25,0.0,2015,nan,nan
295,-89.05759162303664,-170.0,0.0,2015,nan,nan
296,-89.05759162303664,-168.75,0.0,2015,nan,nan
297,-89.05759162303664,-167.5,0.0,2015,nan,nan
298,-89.05759162303664,-166.25,0.0,2015,nan,nan
299,-89.05759162303664,-165.0,0.0,2015,nan,nan
300,-89.05759162303664,-163.75,0.0,2015,nan,nan
301,-89.05759162303664,-162.5,0.0,2015,nan,nan
302,-89.05759162303664,-161.25,0.0,2015,nan,nan
303,-89.05759162303664,-160.0,0.0,2015,nan,nan
304,-89.05759162303664,-158.75,0.0,2015,nan,nan
305,-89.05759162303664,-157.5,0.0,2015,nan,nan
306,-89.05759162303664,-156.25,0.0,2015,nan,nan
307,-89.05759162303664,-155.0,0.0,2015,nan,nan
308,-89.05759162303664,-153.75,0.0,2015,nan,nan
309,-89.05759162303664,-152.5,0.0,2015,nan,nan
310,-89.05759162303664,-151.25,0.0,2015,nan,nan
311,-89.05759162303664,-150.0,0.0,2015,nan,nan
312,-89.05759162303664,-148.75,0.0,2015,nan,nan
313,-89.05759162303664,-147.5,0.0,2015,nan,nan
314,-89.05759162303664,-146.25,0.0,2015,nan,nan
315,-89.05759162303664,-145.0,0.0,2015,nan,nan
316,-89.05759162303664,-143.75,0.0,2015,nan,nan
317,-89.05759162303664,-142.5,0.0,2015,nan,nan
318,-89.05759162303664,-141.25,0.0,2015,nan,nan
319,-89.05759162303664,-140.0,0.0,2015,nan,nan
320,-89.05759162303664,-138.75,0.0,2015,nan,nan
321,-89.05759162303664,-137.5,0.0,2015,nan,nan
322,-89.05759162303664,-136.25,0.0,2015,nan,nan
323,-89.05759162303664,-135.0,0.0,2015,nan,nan
324,-89.05759162303664,-133.75,0.0,2015,nan,nan
325,-89.05759162303664,-132.5,0.0,2015,nan,nan
326,-89.05759162303664,-131.25,0.0,2015,nan,nan
327,-89.05759162303664,-130.0,0.0,2015,nan,nan
328,-89.05759162303664,-128.75,0.0,2015,nan,nan
329,-89.05759162303664,-127.5,0.0,2015,nan,nan
330,-89.05759162303664,-126.25,0.0,2015,nan,nan
331,-89.05759162303664,-125.0,0.0,2015,nan,nan
332,-89.05759162303664,-123.75,0.0,2015,nan,nan
333,-89.05759162303664,-122.5,0.0,2015,nan,nan
334,-89.05759162303664,-121.25,0.0,2015,nan,nan
335,-89.05759162303664,-120.0,0.0,2015,nan,nan
336,-89.05759162303664,-118.75,0.0,2015,nan,nan
337,-89.05759162303664,-117.5,0.0,2015,nan,nan
338,-89.05759162303664,-116.25,0.0,2015,nan,nan
339,-89.05759162303664,-115.0,0.0,2015,nan,nan
340,-89.05759162303664,-113.75,0.0,2015,nan,nan
341,-89.05759162303664,-112.5,0.0,2015,nan,nan
342,-89.05759162303664,-111.25,0.0,2015,nan,nan
343,-89.05759162303664,-110.0,0.0,2015,nan,nan
344,-89.05759162303664,-108.75,0.0,2015,nan,nan
345,-89.05759162303664,-107.5,0.0,2015,nan,nan
346,-89.05759162303664,-106.25,0.0,2015,nan,nan
347,-89.05759162303664,-105.0,0.0,2015,nan,nan
348,-89.05759162303664,-103.75,0.0,2015,nan,nan
349,-89.05759162303664,-102.5,0.0,2015,nan,nan
350,-89.05759162303664,-101.25,0.0,2015,nan,nan
351,-89.05759162303664,-100.0,0.0,2015,nan,nan
352,-89.05759162303664,-98.75,0.0,2015,nan,nan
353,-89.05759162303664,-97.5,0.0,2015,nan,nan
354,-89.05759162303664,-96.25,0.0,2015,nan,nan
355,-89.05759162303664,-95.0,0.0,2015,nan,nan
356,-89.05759162303664,-93.75,0.0,2015,nan,nan
357,-89.05759162303664,-92.5,0.0,2015,nan,nan
358,-89.05759162303664,-91.25,0.0,2015,nan,nan
359,-89.05759162303664,-90.0,0.0,2015,nan,nan
360,-89.05759162303664,-88.75,0.0,2015,nan,nan
361,-89.05759162303664,-87.5,0.0,2015,nan,nan
362,-89.05759162303664,-86.25,0.0,2015,nan,nan
363,-89.05759162303664,-85.0,0.0,2015,nan,nan
364,-89.05759162303664,-83.75,0.0,2015,nan,nan
365,-89.05759162303664,-82.5,0.0,2015,nan,nan
366,-89.05759162303664,-81.25,0.0,2015,nan,nan
367,-89.05759162303664,-80.0,0.0,2015,nan,nan
368,-89.05759162303664,-78.75,0.0,2015,nan,nan
369,-89.05759162303664,-77.5,0.0,2015,nan,nan
370,-89.05759162303664,-76.25,0.0,2015,nan,nan
371,-89.05759162303664,-75.0,0.0,2015,nan,nan
372,-89.05759162303664,-73.75,0.0,2015,nan,nan
373,-89.05759162303664,-72.5,0.0,2015,nan,nan
374,-89.05759162303664,-71.25,0.0,2015,nan,nan
375,-89.05759162303664,-70.0,0.0,2015,nan,nan
376,-89.05759162303664,-68.75,0.0,2015,nan,nan
377,-89.05759162303664,-67.5,0.0,2015,nan,nan
378,-89.05759162303664,-66.25,0.0,2015,nan,nan
379,-89.05759162303664,-65.0,0.0,2015,nan,nan
380,-89.05759162303664,-63.75,0.0,2015,nan,nan
381,-89.05759162303664,-62.5,0.0,2015,nan,nan
382,-89.05759162303664,-61.25,0.0,2015,nan,nan
383,-89.05759162303664,-60.0,0.0,2015,nan,nan
384,-89.05759162303664,-58.75,0.0,2015,nan,nan
385,-89.05759162303664,-57.5,0.0,2015,nan,nan
386,-89.05759162303664,-56.25,0.0,2015,nan,nan
387,-89.05759162303664,-55.0,0.0,2015,nan,nan
388,-89.05759162303664,-53.75,0.0,2015,nan,nan
389,-89.05759162303664,-52.5,0.0,2015,nan,nan
390,-89.05759162303664,-51.25,0.0,2015,nan,nan
391,-89.05759162303664,-50.0,0.0,2015,nan,nan
392,-89.05759162303664,-48.75,0.0,2015,nan,nan
393,-89.05759162303664,-47.5,0.0,2015,nan,nan
394,-89.05759162303664,-46.25,0.0,2015,nan,nan
395,-89.05759162303664,-45.0,0.0,2015,nan,nan
396,-89.05759162303664,-43.75,0.0,2015,nan,nan
397,-89.05759162303664,-42.5,0.0,2015,nan,nan
398,-89.05759162303664,-41.25,0.0,2015,nan,nan
