,time,PC1,PC2,E-index,C-index,exp_id,MCB_year
287,2007,0.452656212792733,-0.024873194970607533,0.33766428244545404,0.3024882727784706,12-02,N
288,2008,-1.550764619447129,-1.0280370078901953,-0.3696242388453553,-1.823488118025126,12-02,N
289,2009,-0.7050953822240035,-0.9687695234074191,0.1864457732543323,-1.1836012255621593,12-02,N
290,2010,0.8068649320116573,0.662025733193342,0.10241677966605733,1.0386625501880737,12-02,N
291,2011,-1.7717777714734377,-1.1855220982289985,-0.4145453620602278,-2.0911267918686858,12-02,N
292,2012,-1.0188274452855064,-1.5213383030716094,0.35532883516042224,-1.7961684260011177,12-02,N
293,2013,-0.28237259049900454,0.11193450969440935,-0.2788172244167664,-0.12051792270934998,12-02,N
294,2014,-0.4082589824055687,0.5849028426849415,-0.7022714613371075,0.12490607145851355,12-02,N
295,2015,0.1854879364297729,1.193011768271678,-0.7124269337024658,0.9747464890580493,12-02,N
296,2016,1.7242592285612959,-0.39842202341088573,1.5009623075670802,0.9375084785112747,12-02,N
297,2017,-0.11223850751612993,0.4175958659091596,-0.37464947835474766,0.2159202588049222,12-02,N
298,1998,2.3234093470424346,-2.3014888241552924,3.2702968591511747,0.015500150380653159,12-02,Y
299,1999,-0.697134961001852,-1.2378491395287081,0.38234266232005343,-1.368240378973311,12-02,Y
300,1970,0.44580509313998706,0.6216873290615658,-0.12436752171040047,0.754831130603971,Control,N
301,1971,-1.2562120313950222,0.19477438230168972,-1.026002332534494,-0.7505497594806025,Control,N
302,1972,-0.5745346414051437,-0.4424748568738518,-0.0933803691641108,-0.719134312764206,Control,N
303,1973,1.431160559127953,-0.42417648093504207,1.311921402415121,0.7120452702370919,Control,N
304,1974,-1.5621567312668978,-0.5305587702718116,-0.729449913677841,-1.479773322232228,Control,N
305,1975,-0.9181204311713677,-0.5276196727106707,-0.27612573436604887,-1.022292631288333,Control,N
306,1976,-1.5613026428295365,-0.9028557323620526,-0.4655922754428893,-1.7424230970155974,Control,N
307,1977,0.5951136151654024,-0.7526664903784995,0.9530244521784137,-0.11140670645861889,Control,N
308,1978,0.49596789186111595,1.1033470436633692,-0.42948191699070676,1.1308864361622895,Control,N
309,1979,0.19585365503570204,0.39792699244206003,-0.14288742717703296,0.4198663223688644,Control,N
310,1980,0.8046109831402424,0.9039563071130311,-0.07024775226033339,1.2081395170516138,Control,N
311,1981,-0.045470759111428054,1.3225270119187904,-0.9673205005435493,0.9030151363167678,Control,N
312,1982,0.07885732382071614,0.6836615722764471,-0.42766118537348086,0.5391822822131845,Control,N
313,1983,2.596681575956277,-2.453302760109594,3.570878168918022,0.101384132963687,Control,N
314,1984,-0.09880971383572527,-0.17526993640527755,0.05406554186996312,-0.19380357927065026,Control,N
315,1985,-0.6391531766904411,0.3019689641741834,-0.6654738477301771,-0.23842524317929178,Control,N
316,1986,-0.26854496222221563,1.120275307039796,-0.9820442302444952,0.6022643025628674,Control,N
317,1987,0.9760474209744672,0.13911141387269416,0.5918031260408562,0.7885363742205169,Control,N
318,1988,0.813880574772666,0.594430517084746,0.1551746239229072,0.9958263230726068,Control,N
319,1989,-1.4646542327529697,-1.0421785130811883,-0.29873544626658355,-1.772598433879826,Control,N
320,1990,-0.13626878788132582,0.6736721566935878,-0.572714734269559,0.38000156631964566,Control,N
321,1991,0.32941760505067885,1.9126339065153302,-1.1195029828507401,1.585369827597874,Control,N
322,1992,1.2138835971318607,-0.24841926085760055,1.034004267032817,0.6826863791732986,Control,N
323,1993,0.6534017852824469,0.8233997833033297,-0.12020673718870357,1.0442564036139328,Control,N
324,1994,0.32436294669341303,0.9302818156727348,-0.4284493411041616,0.8871678194492876,Control,N
325,1995,0.8117776170314445,0.33377700403348154,0.3379974748621861,0.8100294407745948,Control,N
326,1996,-0.5782392071595499,0.5975178619285645,-0.8313857965802256,0.013632067519324583,Control,N
327,1997,-0.5092121831473364,0.7575991193779905,-0.8957708624994215,0.17563608696684604,Control,N
328,1998,2.357209994200495,-3.1062167940922376,3.863226130518031,-0.5296277873582866,Control,N
329,1999,-0.8409033824719127,-1.5448878603030034,0.497792198124435,-1.6870091662616236,Control,N
330,2000,-1.2270755086947966,-0.8219208889448809,-0.2864875790542225,-1.4488592473978235,Control,N
331,2001,-0.5167227745043126,-0.6335697283082442,0.08262327339575129,-0.8133796290868046,Control,N
332,2002,-0.14919240049226884,0.7545833096774696,-0.6390659333327097,0.4280760171535448,Control,N
333,2003,0.7694785966913089,0.3006527376301997,0.3315099441377189,0.7566971232589471,Control,N
334,2004,0.150153361291853,0.7247163410510852,-0.4062773792065021,0.6186262991813479,Control,N
335,2005,0.38409644472021826,1.174721415963318,-0.5590562785414149,1.1022506799240352,Control,N
336,2006,-0.6163218756758004,0.1788936798029515,-0.5623023117840527,-0.3093084435838888,Control,N
337,2007,0.5072524208492776,-0.20435472787489758,0.5031822404036883,0.21418101270794493,Control,N
338,2008,-1.6005709468958873,-1.0076213924556616,-0.41927865084622545,-1.844270489794285,Control,N
339,2009,-0.715878503276848,-1.034294147187394,0.22515386104502816,-1.2375589493904986,Control,N
340,2010,0.8865008261071511,0.4674244713185961,0.2963317323059267,0.9573697590297591,Control,N
341,2011,-1.8454808275062276,-1.0526257412555642,-0.5606332079860891,-2.04927080737274,Control,N
342,2012,-1.0558213363634152,-1.5838974227929075,0.3734061816967473,-1.8665630350247746,Control,N
343,2013,-0.2554251338919808,0.039866676399505696,-0.20880284148596162,-0.15242284703504128,Control,N
344,2014,-0.3859555747427137,0.607842137268429,-0.7027211012907546,0.15689749301610612,Control,N
345,2015,0.24135133826445554,1.2079898646606515,-0.6835166569709217,1.024838992841411,Control,N
346,2016,1.826294580591855,-0.7651160953027927,1.8324040617643196,0.7503665029971648,Control,N
347,2017,-0.06713204151586326,0.38478815025757296,-0.3195558321581217,0.22461678857659423,Control,N
