,exp_id,ISO_A3,Sum_abs_anom_popw,E-index,b,alpha
507,09-11,GAB,1.1341121332165547,3.249591739252556,-2.895243206783516,-16.662326595341735
508,12-02,GAB,1.0342981382478338,3.2702968591511747,-2.3460079243497196,-13.501439236326526
509,Control,GAB,0.6742320374785734,3.863226130518031,,
510,Historical,GAB,0.4993797946889324,-0.024287534875289285,0.17375984021300694,1.0
511,06-02,GEO,0.1838238694748269,2.5917280312412827,-0.17635772081685144,0.6561534655706531
512,06-08,GEO,0.3009071170516982,3.451181820469674,-1.6419534302436758,6.1090233451070075
513,06-11,GEO,1.0151963425384365,2.781386144167284,-3.1760874180057748,11.816895549722398
514,09-02,GEO,0.20575272970256392,2.816452982245042,-0.2951495776954196,1.0981283800309767
515,09-11,GEO,0.42596486417643764,3.249591739252556,-1.8898613593360143,7.031385269852627
516,12-02,GEO,0.3240534838076392,3.2702968591511747,-1.2918525938323437,4.806444268634108
517,Control,GEO,0.12577950467826307,3.863226130518031,,
518,Historical,GEO,0.3962443657190719,-0.024287534875289285,-0.2687751114192075,1.0
519,06-02,DEU,0.37741787026928925,2.5917280312412827,0.19811218827352262,1.7400675699130979
520,06-08,DEU,0.47083009593869246,3.451181820469674,-0.26446980973904455,-2.322902710622893
521,06-11,DEU,0.35724414565635654,2.781386144167284,0.3048832868717433,2.677864116878947
522,09-02,DEU,0.4069738955162402,2.816452982245042,0.13156399933670598,1.1555586287189912
523,09-11,DEU,0.6642827806235724,3.249591739252556,-1.395496665384209,-12.256986874549934
524,12-02,DEU,0.32886168515056047,3.2702968591511747,0.7412061019844125,6.510193602546509
525,Control,DEU,0.442622251872383,3.863226130518031,,
526,Historical,DEU,0.3280533156251989,-0.024287534875289285,0.1138531581755855,1.0
527,06-02,GHA,1.2218775938770816,2.5917280312412827,-1.214154258869411,-2.727131315772155
528,06-08,GHA,0.7370423673179274,3.451181820469674,0.7990239783170124,1.7947005476472528
529,06-11,GHA,0.7471680108178607,2.781386144167284,0.2681687097544707,0.6023380315468544
530,09-02,GHA,0.6931943301768103,2.816452982245042,0.4763478768402419,1.0699325910549913
531,09-11,GHA,0.9250602572111455,3.249591739252556,-0.6471644142428951,-1.453606349969545
532,12-02,GHA,0.8031912844956164,3.2702968591511747,0.12427293113990112,0.2791314198658776
533,Control,GHA,0.8222647365851333,3.863226130518031,,
534,Historical,GHA,0.3742527684135005,-0.024287534875289285,0.4452129796051414,1.0
535,06-02,KIR,0.0,2.5917280312412827,0.0,
536,06-08,KIR,0.0,3.451181820469674,0.0,
537,06-11,KIR,0.0,2.781386144167284,0.0,
538,09-02,KIR,0.0,2.816452982245042,0.0,
539,09-11,KIR,0.0,3.249591739252556,0.0,
540,12-02,KIR,0.0,3.2702968591511747,0.0,
541,Control,KIR,0.0,3.863226130518031,,
542,Historical,KIR,0.0,-0.024287534875289285,0.0,
543,06-02,GRC,0.6604151208034598,2.5917280312412827,0.44657444315981365,0.8572206037501356
544,06-08,GRC,0.38232081557640424,3.451181820469674,3.985395993387154,7.650154665057956
545,06-11,GRC,0.6250081050874952,2.781386144167284,0.6513013688444043,1.2502035465211125
546,09-02,GRC,0.2491894834580017,2.816452982245042,2.060117979672124,3.954493154233337
547,09-11,GRC,0.3565925780981559,3.249591739252556,2.8380967013457266,5.447859825149488
548,12-02,GRC,0.865394369677651,3.2702968591511747,-0.377890999182647,-0.7253795093580067
549,Control,GRC,0.8073955295291418,3.863226130518031,,
550,Historical,GRC,0.2831640900588003,-0.024287534875289285,0.520956264007371,1.0
551,06-02,GRL,0.9358690074870566,2.5917280312412827,-0.8805494826857033,-2.5993510577849093
552,06-08,GRL,0.7404427665228642,3.451181820469674,-0.8849563602259746,-2.6123600050628
553,06-11,GRL,0.46302062003731836,2.781386144167284,0.6536116815207952,1.9294386620496924
554,09-02,GRL,0.7806780276953846,2.816452982245042,-0.49684035749308586,-1.4666552353887987
555,09-11,GRL,0.8087299420776655,3.249591739252556,-1.0241440877503107,-3.0232372741829487
556,12-02,GRL,0.5910861214647354,3.2702968591511747,0.35814939713351507,1.0572444054416852
557,Control,GRL,0.6460550137605582,3.863226130518031,,
558,Historical,GRL,0.305167866097829,-0.024287534875289285,0.33875742949322196,1.0
559,06-02,GUM,0.0,2.5917280312412827,0.0,
560,06-08,GUM,0.0,3.451181820469674,0.0,
561,06-11,GUM,0.0,2.781386144167284,0.0,
